0,-4.42099431171343e-16
0.0024999999999995,-4.55611192664268e-16
0.00500000000000078,2.81110230855698e-09
0.00750000000000028,2.16812821218589e-08
0.00999999999999979,7.82068786466592e-08
0.0125000000000011,2.03034799623292e-07
0.0150000000000006,4.35436575423307e-07
0.0175000000000001,8.22861583137159e-07
0.0199999999999996,1.42049924209605e-06
0.0225000000000009,2.29085523933454e-06
0.0250000000000004,3.50334135671887e-06
0.0274999999999999,5.13387848703604e-06
0.0300000000000011,7.26451244245235e-06
0.0325000000000006,9.9830421744066e-06
0.0350000000000001,1.33826600390879e-05
0.0374999999999996,1.75616037571245e-05
0.0400000000000009,2.26228197788035e-05
0.0425000000000004,2.86736377946785e-05
0.0449999999999999,3.58254558376154e-05
0.0474999999999994,4.41934358511503e-05
0.0500000000000007,5.38962093764547e-05
0.0525000000000002,6.50555930945444e-05
0.0549999999999997,7.77963139555193e-05
0.057500000000001,9.22457436358492e-05
0.0600000000000005,0.000108533642073606
0.0625,0.00012679190984001
0.0649999999999995,0.000147154349113622
0.0675000000000008,0.000169756433031069
0.0700000000000003,0.00019473508319523
0.0724999999999998,0.00022222845512855
0.0750000000000011,0.000252375731465417
0.0775000000000006,0.000285316922683502
0.0800000000000001,0.000321192675179588
0.0824999999999996,0.000360144086500714
0.0850000000000009,0.000402312527546505
0.0875000000000004,0.000447839471563313
0.0899999999999999,0.000496866329755317
0.0925000000000011,0.000549534293342049
0.0950000000000006,0.000605984181895872
0.0975000000000001,0.000666356297796877
0.0999999999999996,0.000730790286646388
0.102500000000001,0.000799425003483819
0.105,0.000872398384655104
0.1075,0.00094984732518417
0.109999999999999,0.00103190756150215
0.112500000000001,0.00111871355939209
0.115,0.00121039840700984
0.1175,0.00130709371284479
0.120000000000001,0.00140892950848684
0.1225,0.00151603415606873
0.125,0.00162853426025557
0.1275,0.00174655458465591
0.130000000000001,0.00187021797253138
0.1325,0.00199964527168429
0.135,0.00213495526340499
0.137500000000001,0.00227626459536346
0.140000000000001,0.00242368771833153
0.1425,0.00257733682662493
0.145,0.00273732180215616
0.147500000000001,0.0029037501619919
0.15,0.00307672700931053
0.1525,0.00325635498765768
0.155000000000001,0.0034427342384
0.157500000000001,0.00363596236127912
0.16,0.00383613437797028
0.1625,0.00404334269855203
0.165000000000001,0.00425767709079522
0.1675,0.00447922465218198
0.17,0.00470806978456702
0.172499999999999,0.0049442941713957
0.175000000000001,0.00518797675739526
0.1775,0.00543919373065757
0.18,0.00569801850703349
0.182500000000001,0.00596452171676103
0.185,0.00623877119325118
0.1875,0.00652083196395717
0.19,0.00681076624325469
0.192500000000001,0.0071086334272624
0.195,0.00741449009053369
0.1975,0.00772838998455264
0.200000000000001,0.00805038403796836
0.202500000000001,0.0083805203585041
0.205,0.00871884423647862
0.2075,0.00906539814862552
0.210000000000001,0.00942022176059088
0.2125,0.00978335193110698
0.215,0.0101548227175055
0.217500000000001,0.0105346653827428
0.220000000000001,0.0109229084038969
0.2225,0.0113195774820807
0.225,0.0117246955537145
0.227500000000001,0.0121382828031036
0.23,0.0125603566762676
0.2325,0.0129909318959687
0.234999999999999,0.0134300204778906
0.237500000000001,0.0138776317479165
0.24,0.0143337723604613
